slot,prc_latest,prc_first,prc_mean
2025-01-19 00:00:00,16011.18,16011.18,16011.18
2025-01-19 00:05:00,16053.12,16053.12,16053.12
2025-01-19 00:10:00,16252.61,16252.61,16252.61
2025-01-19 00:15:00,16161.17,16161.17,16161.17
2025-01-19 00:20:00,16034.42,16034.42,16034.42
2025-01-19 00:25:00,16056.4,16056.4,16056.4
2025-01-19 00:30:00,15840.67,15840.67,15840.67
2025-01-19 00:35:00,16076.1,16076.1,16076.1
2025-01-19 00:40:00,16100.21,16100.21,16100.21
2025-01-19 00:45:00,16129.99,16129.99,16129.99
2025-01-19 00:50:00,16108.94,16108.94,16108.94
2025-01-19 00:55:00,16123.96,16123.96,16123.96
2025-01-19 01:00:00,16212.81,16212.81,16212.81
2025-01-19 01:05:00,16226.54,16226.54,16226.54
2025-01-19 01:10:00,16185.41,16185.41,16185.41
2025-01-19 01:15:00,16095.87,16095.87,16095.87
2025-01-19 01:20:00,16140.32,16140.32,16140.32
2025-01-19 01:25:00,16151.92,16151.92,16151.92
2025-01-19 01:30:00,16108.81,16108.81,16108.81
2025-01-19 01:35:00,16125.14,16125.14,16125.14
2025-01-19 01:40:00,16013.58,16013.58,16013.58
2025-01-19 01:45:00,16034.6,16034.6,16034.6
2025-01-19 01:50:00,15938.98,15938.98,15938.98
2025-01-19 01:55:00,15890.95,15890.95,15890.95
2025-01-19 02:00:00,15906.82,15906.82,15906.82
2025-01-19 02:05:00,15849.58,15849.58,15849.58
2025-01-19 02:10:00,15925.02,15925.02,15925.02
2025-01-19 02:15:00,15891.5,15891.5,15891.5
2025-01-19 02:20:00,15819.07,15819.07,15819.07
2025-01-19 02:25:00,15864.89,15864.89,15864.89
2025-01-19 02:30:00,15877.97,15877.97,15877.97
2025-01-19 02:35:00,15884.1,15884.1,15884.1
2025-01-19 02:40:00,15648.0,15648.0,15648.0
2025-01-19 02:45:00,15673.49,15673.49,15673.49
2025-01-19 02:50:00,15477.1,15477.1,15477.1
2025-01-19 02:55:00,15356.59,15356.59,15356.59
2025-01-19 03:00:00,15281.29,15281.29,15281.29
2025-01-19 03:05:00,15354.67,15354.67,15354.67
2025-01-19 03:10:00,15347.03,15347.03,15347.03
2025-01-19 03:15:00,15349.07,15349.07,15349.07
2025-01-19 03:20:00,15391.72,15391.72,15391.72
2025-01-19 03:25:00,15343.01,15343.01,15343.01
2025-01-19 03:30:00,15466.02,15466.02,15466.02
2025-01-19 03:35:00,15367.14,15367.14,15367.14
2025-01-19 03:40:00,15025.97,15025.97,15025.97
2025-01-19 03:45:00,15212.51,15212.51,15212.51
2025-01-19 03:50:00,15081.51,15081.51,15081.51
2025-01-19 03:55:00,14981.52,14981.52,14981.52
2025-01-19 04:00:00,14948.03,14948.03,14948.03
2025-01-19 04:05:00,14954.01,14954.01,14954.01
2025-01-19 04:10:00,14753.29,14753.29,14753.29
2025-01-19 04:15:00,14640.05,14640.05,14640.05
2025-01-19 04:20:00,14773.77,14773.77,14773.77
2025-01-19 04:25:00,14842.29,14842.29,14842.29
2025-01-19 04:30:00,14733.19,14733.19,14733.19
2025-01-19 04:35:00,14645.17,14645.17,14645.17
2025-01-19 04:40:00,14647.04,14647.04,14647.04
2025-01-19 04:45:00,14457.64,14457.64,14457.64
2025-01-19 04:50:00,14280.91,14280.91,14280.91
2025-01-19 04:55:00,14381.01,14381.01,14381.01
2025-01-19 05:00:00,14336.95,14336.95,14336.95
2025-01-19 05:05:00,14280.3,14280.3,14280.3
2025-01-19 05:10:00,14214.51,14214.51,14214.51
2025-01-19 05:15:00,14169.96,14169.96,14169.96
2025-01-19 05:20:00,14094.97,14094.97,14094.97
2025-01-19 05:25:00,14069.38,14069.38,14069.38
2025-01-19 05:30:00,14160.43,14160.43,14160.43
2025-01-19 05:35:00,13969.63,13969.63,13969.63
2025-01-19 05:40:00,13730.97,13730.97,13730.97
2025-01-19 05:45:00,13752.48,13752.48,13752.48
2025-01-19 05:50:00,13519.14,13519.14,13519.14
2025-01-19 05:55:00,13354.28,13354.28,13354.28
2025-01-19 06:00:00,13400.47,13400.47,13400.47
2025-01-19 06:05:00,13410.85,13410.85,13410.85
2025-01-19 06:10:00,13381.23,13381.23,13381.23
2025-01-19 06:15:00,13186.82,13186.82,13186.82
2025-01-19 06:20:00,13093.68,13093.68,13093.68
2025-01-19 06:25:00,12834.03,12834.03,12834.03
2025-01-19 06:30:00,12618.43,12618.43,12618.43
2025-01-19 06:35:00,12684.23,12684.23,12684.23
2025-01-19 06:40:00,12445.12,12445.12,12445.12
2025-01-19 06:45:00,12203.91,12203.91,12203.91
2025-01-19 06:50:00,11996.48,11996.48,11996.48
2025-01-19 06:55:00,11685.89,11685.89,11685.89
2025-01-19 07:00:00,11549.89,11549.89,11549.89
2025-01-19 07:05:00,11566.53,11566.53,11566.53
2025-01-19 07:10:00,11374.98,11374.98,11374.98
2025-01-19 07:15:00,11188.78,11188.78,11188.78
2025-01-19 07:20:00,10468.58,10468.58,10468.58
2025-01-19 07:25:00,10282.35,10282.35,10282.35
2025-01-19 07:30:00,10071.0,10071.0,10071.0
2025-01-19 07:35:00,9985.08,9985.08,9985.08
2025-01-19 07:40:00,9857.5,9857.5,9857.5
2025-01-19 07:45:00,9890.79,9890.79,9890.79
2025-01-19 07:50:00,10080.85,10080.85,10080.85
2025-01-19 07:55:00,10240.83,10240.83,10240.83
2025-01-19 08:00:00,10591.24,10591.24,10591.24
2025-01-19 08:05:00,11354.49,11354.49,11354.49
2025-01-19 08:10:00,11370.05,11370.05,11370.05
2025-01-19 08:15:00,11582.18,11582.18,11582.18
2025-01-19 08:20:00,12110.31,12110.31,12110.31
2025-01-19 08:25:00,12365.46,12365.46,12365.46
2025-01-19 08:30:00,13171.82,13171.82,13171.82
2025-01-19 08:35:00,13301.36,13301.36,13301.36
2025-01-19 08:40:00,13771.04,13771.04,13771.04
2025-01-19 08:45:00,13811.36,13811.36,13811.36
2025-01-19 08:50:00,14493.26,14493.26,14493.26
2025-01-19 08:55:00,14806.67,14806.67,14806.67
2025-01-19 09:00:00,15055.38,15055.38,15055.38
2025-01-19 09:05:00,15259.03,15259.03,15259.03
2025-01-19 09:10:00,15576.75,15576.75,15576.75
2025-01-19 09:15:00,15842.17,15842.17,15842.17
2025-01-19 09:20:00,15905.42,15905.42,15905.42
2025-01-19 09:25:00,16038.71,16038.71,16038.71
2025-01-19 09:30:00,16103.09,16103.09,16103.09
2025-01-19 09:35:00,16426.55,16426.55,16426.55
2025-01-19 09:40:00,16344.16,16344.16,16344.16
2025-01-19 09:45:00,16292.91,16292.91,16292.91
2025-01-19 09:50:00,16352.1,16352.1,16352.1
2025-01-19 09:55:00,16590.75,16590.75,16590.75
2025-01-19 10:00:00,16664.57,16664.57,16664.57
2025-01-19 10:05:00,16707.19,16707.19,16707.19
2025-01-19 10:10:00,16477.25,16477.25,16477.25
2025-01-19 10:15:00,16526.18,16526.18,16526.18
2025-01-19 10:20:00,16407.0,16407.0,16407.0
2025-01-19 10:25:00,16114.96,16114.96,16114.96
2025-01-19 10:30:00,16148.29,16148.29,16148.29
2025-01-19 10:35:00,16082.99,16082.99,16082.99
2025-01-19 10:40:00,16084.45,16084.45,16084.45
2025-01-19 10:45:00,16285.23,16285.23,16285.23
2025-01-19 10:50:00,16139.18,16139.18,16139.18
2025-01-19 10:55:00,16101.74,16101.74,16101.74
2025-01-19 11:00:00,16110.74,16110.74,16110.74
2025-01-19 11:05:00,16081.41,16081.41,16081.41
2025-01-19 11:10:00,16052.58,16052.58,16052.58
2025-01-19 11:15:00,16037.11,16037.11,16037.11
2025-01-19 11:20:00,16214.83,16214.83,16214.83
2025-01-19 11:25:00,16082.81,16082.81,16082.81
2025-01-19 11:30:00,16092.62,16092.62,16092.62
2025-01-19 11:35:00,15991.13,15991.13,15991.13
2025-01-19 11:40:00,16015.98,16015.98,16015.98
2025-01-19 11:45:00,15978.0,15978.0,15978.0
2025-01-19 11:50:00,15874.85,15874.85,15874.85
2025-01-19 11:55:00,15813.21,15813.21,15813.21
2025-01-19 12:00:00,15800.58,15800.58,15800.58
2025-01-19 12:05:00,15838.3,15838.3,15838.3
2025-01-19 12:10:00,15849.16,15849.16,15849.16
2025-01-19 12:15:00,15778.6,15778.6,15778.6
2025-01-19 12:20:00,15825.11,15825.11,15825.11
2025-01-19 12:25:00,15871.51,15871.51,15871.51
2025-01-19 12:30:00,15853.5,15853.5,15853.5
2025-01-19 12:35:00,15898.89,15898.89,15898.89
2025-01-19 12:40:00,16101.45,16101.45,16101.45
2025-01-19 12:45:00,16160.54,16160.54,16160.54
2025-01-19 12:50:00,16099.43,16099.43,16099.43
2025-01-19 12:55:00,16084.39,16084.39,16084.39
2025-01-19 13:00:00,16287.54,16287.54,16287.54
2025-01-19 13:05:00,16084.38,16084.38,16084.38
2025-01-19 13:10:00,16164.39,16164.39,16164.39
2025-01-19 13:15:00,16240.08,16240.08,16240.08
2025-01-19 13:20:00,16226.48,16226.48,16226.48
2025-01-19 13:25:00,16226.91,16226.91,16226.91
2025-01-19 13:30:00,16206.23,16206.23,16206.23
2025-01-19 13:35:00,16295.83,16295.83,16295.83
2025-01-19 13:40:00,16304.97,16304.97,16304.97
2025-01-19 13:45:00,16603.02,16603.02,16603.02
2025-01-19 13:50:00,16495.11,16495.11,16495.11
2025-01-19 13:55:00,16322.02,16322.02,16322.02
2025-01-19 14:00:00,16511.26,16511.26,16511.26
2025-01-19 14:05:00,16511.25,16511.25,16511.25
2025-01-19 14:10:00,16541.99,16541.99,16541.99
2025-01-19 14:15:00,16573.82,16573.82,16573.82
2025-01-19 14:20:00,16724.58,16724.58,16724.58
2025-01-19 14:25:00,16627.84,16627.84,16627.84
2025-01-19 14:30:00,16813.75,16813.75,16813.75
2025-01-19 14:35:00,16864.55,16864.55,16864.55
2025-01-19 14:40:00,16879.84,16879.84,16879.84
2025-01-19 14:45:00,16969.47,16969.47,16969.47
2025-01-19 14:50:00,16944.3,16944.3,16944.3
2025-01-19 14:55:00,17276.89,17276.89,17276.89
2025-01-19 15:00:00,17141.12,17141.12,17141.12
2025-01-19 15:05:00,16997.05,16997.05,16997.05
2025-01-19 15:10:00,17155.25,17155.25,17155.25
2025-01-19 15:15:00,17316.17,17316.17,17316.17
2025-01-19 15:20:00,17197.83,17197.83,17197.83
2025-01-19 15:25:00,17348.2,17348.2,17348.2
2025-01-19 15:30:00,17232.08,17232.08,17232.08
2025-01-19 15:35:00,17163.22,17163.22,17163.22
2025-01-19 15:40:00,17110.47,17110.47,17110.47
2025-01-19 15:45:00,17352.8,17352.8,17352.8
2025-01-19 15:50:00,17122.27,17122.27,17122.27
2025-01-19 15:55:00,17123.14,17123.14,17123.14
2025-01-19 16:00:00,17179.38,17179.38,17179.38
2025-01-19 16:05:00,17267.79,17267.79,17267.79
2025-01-19 16:10:00,17144.5,17144.5,17144.5
2025-01-19 16:15:00,17342.12,17342.12,17342.12
2025-01-19 16:20:00,16930.16,16930.16,16930.16
2025-01-19 16:25:00,16770.81,16770.81,16770.81
2025-01-19 16:30:00,16803.92,16803.92,16803.92
2025-01-19 16:35:00,16502.01,16502.01,16502.01
2025-01-19 16:40:00,15983.05,15983.05,15983.05
2025-01-19 16:45:00,15567.96,15567.96,15567.96
2025-01-19 16:50:00,15115.64,15115.64,15115.64
2025-01-19 16:55:00,14495.53,14495.53,14495.53
2025-01-19 17:00:00,14388.15,14388.15,14388.15
2025-01-19 17:05:00,13837.21,13837.21,13837.21
2025-01-19 17:10:00,13367.74,13367.74,13367.74
2025-01-19 17:15:00,12821.73,12821.73,12821.73
2025-01-19 17:20:00,12251.67,12251.67,12251.67
2025-01-19 17:25:00,11632.34,11632.34,11632.34
2025-01-19 17:30:00,10852.9,10852.9,10852.9
2025-01-19 17:35:00,10460.76,10460.76,10460.76
2025-01-19 17:40:00,9979.43,9979.43,9979.43
2025-01-19 17:45:00,9406.79,9406.79,9406.79
2025-01-19 17:50:00,9215.87,9215.87,9215.87
2025-01-19 17:55:00,8806.06,8806.06,8806.06
2025-01-19 18:00:00,8646.67,8646.67,8646.67
2025-01-19 18:05:00,8360.4,8360.4,8360.4
2025-01-19 18:10:00,7969.27,7969.27,7969.27
2025-01-19 18:15:00,7793.77,7793.77,7793.77
2025-01-19 18:20:00,7854.49,7854.49,7854.49
2025-01-19 18:25:00,7604.57,7604.57,7604.57
2025-01-19 18:30:00,7814.74,7814.74,7814.74
2025-01-19 18:35:00,7763.92,7763.92,7763.92
2025-01-19 18:40:00,7844.42,7844.42,7844.42
2025-01-19 18:45:00,8028.33,8028.33,8028.33
2025-01-19 18:50:00,8089.89,8089.89,8089.89
2025-01-19 18:55:00,8103.19,8103.19,8103.19
2025-01-19 19:00:00,8272.74,8272.74,8272.74
2025-01-19 19:05:00,8279.6,8279.6,8279.6
2025-01-19 19:10:00,8371.27,8371.27,8371.27
2025-01-19 19:15:00,8534.45,8534.45,8534.45
2025-01-19 19:20:00,8562.89,8562.89,8562.89
2025-01-19 19:25:00,8693.04,8693.04,8693.04
2025-01-19 19:30:00,8680.58,8680.58,8680.58
2025-01-19 19:35:00,8617.95,8617.95,8617.95
2025-01-19 19:40:00,8674.41,8674.41,8674.41
2025-01-19 19:45:00,8650.4,8650.4,8650.4
2025-01-19 19:50:00,8697.03,8697.03,8697.03
2025-01-19 19:55:00,8603.23,8603.23,8603.23
2025-01-19 20:00:00,8477.75,8477.75,8477.75
2025-01-19 20:05:00,8402.09,8402.09,8402.09
2025-01-19 20:10:00,8511.66,8511.66,8511.66
2025-01-19 20:15:00,8703.5,8703.5,8703.5
2025-01-19 20:20:00,8798.39,8798.39,8798.39
2025-01-19 20:25:00,8750.09,8750.09,8750.09
2025-01-19 20:30:00,8840.98,8840.98,8840.98
2025-01-19 20:35:00,9062.04,9062.04,9062.04
2025-01-19 20:40:00,9104.8,9104.8,9104.8
2025-01-19 20:45:00,9001.98,9001.98,9001.98
2025-01-19 20:50:00,8892.97,8892.97,8892.97
2025-01-19 20:55:00,8878.16,8878.16,8878.16
2025-01-19 21:00:00,8882.09,8882.09,8882.09
2025-01-19 21:05:00,8424.22,8424.22,8424.22
2025-01-19 21:10:00,8315.73,8315.73,8315.73
2025-01-19 21:15:00,8391.29,8391.29,8391.29
2025-01-19 21:20:00,8378.39,8378.39,8378.39
2025-01-19 21:25:00,8319.97,8319.97,8319.97
2025-01-19 21:30:00,8343.69,8343.69,8343.69
2025-01-19 21:35:00,8554.11,8554.11,8554.11
2025-01-19 21:40:00,8760.46,8760.46,8760.46
2025-01-19 21:45:00,8852.45,8852.45,8852.45
2025-01-19 21:50:00,8934.77,8934.77,8934.77
2025-01-19 21:55:00,8694.44,8694.44,8694.44
2025-01-19 22:00:00,8798.83,8798.83,8798.83
2025-01-19 22:05:00,8845.76,8845.76,8845.76
2025-01-19 22:10:00,8905.71,8905.71,8905.71
2025-01-19 22:15:00,8863.46,8863.46,8863.46
2025-01-19 22:20:00,8874.83,8874.83,8874.83
2025-01-19 22:25:00,8994.45,8994.45,8994.45
2025-01-19 22:30:00,9251.2,9251.2,9251.2
2025-01-19 22:35:00,9330.26,9330.26,9330.26
2025-01-19 22:40:00,9445.74,9445.74,9445.74
2025-01-19 22:45:00,9330.27,9330.27,9330.27
2025-01-19 22:50:00,9394.18,9394.18,9394.18
2025-01-19 22:55:00,9439.82,9439.82,9439.82
2025-01-19 23:00:00,9493.61,9493.61,9493.61
2025-01-19 23:05:00,9444.13,9444.13,9444.13
2025-01-19 23:10:00,9487.29,9487.29,9487.29
2025-01-19 23:15:00,9572.23,9572.23,9572.23
2025-01-19 23:20:00,9685.9,9685.9,9685.9
2025-01-19 23:25:00,9763.38,9763.38,9763.38
2025-01-19 23:30:00,9850.05,9850.05,9850.05
2025-01-19 23:35:00,9901.29,9901.29,9901.29
2025-01-19 23:40:00,9999.25,9999.25,9999.25
2025-01-19 23:45:00,10150.06,10150.06,10150.06
2025-01-19 23:50:00,10442.81,10442.81,10442.81
2025-01-19 23:55:00,10744.37,10744.37,10744.37
2025-01-20 00:00:00,10752.49,10752.49,10752.49
2025-01-20 00:05:00,10575.62,10575.62,10575.62
2025-01-20 00:10:00,10836.78,10836.78,10836.78
2025-01-20 00:15:00,10800.68,10800.68,10800.68
2025-01-20 00:20:00,10792.8,10792.8,10792.8
2025-01-20 00:25:00,10913.2,10913.2,10913.2
2025-01-20 00:30:00,10804.73,10804.73,10804.73
2025-01-20 00:35:00,10883.63,10883.63,10883.63
2025-01-20 00:40:00,10874.6,10874.6,10874.6
2025-01-20 00:45:00,10836.47,10836.47,10836.47
2025-01-20 00:50:00,10910.77,10910.77,10910.77
2025-01-20 00:55:00,10875.13,10875.13,10875.13
2025-01-20 01:00:00,10780.78,10780.78,10780.78
2025-01-20 01:05:00,10667.13,10667.13,10667.13
2025-01-20 01:10:00,10644.55,10644.55,10644.55
2025-01-20 01:15:00,10696.13,10696.13,10696.13
2025-01-20 01:20:00,10525.23,10525.23,10525.23
2025-01-20 01:25:00,10552.48,10552.48,10552.48
2025-01-20 01:30:00,10604.65,10604.65,10604.65
2025-01-20 01:35:00,10640.59,10640.59,10640.59
2025-01-20 01:40:00,10753.86,10753.86,10753.86
2025-01-20 01:45:00,10832.39,10832.39,10832.39
2025-01-20 01:50:00,10896.36,10896.36,10896.36
2025-01-20 01:55:00,10920.24,10920.24,10920.24
2025-01-20 02:00:00,10755.52,10755.52,10755.52
2025-01-20 02:05:00,10838.63,10838.63,10838.63
2025-01-20 02:10:00,10959.8,10959.8,10959.8
2025-01-20 02:15:00,11094.59,11094.59,11094.59
2025-01-20 02:20:00,11011.88,11011.88,11011.88
2025-01-20 02:25:00,11107.74,11107.74,11107.74
2025-01-20 02:30:00,11067.2,11067.2,11067.2
2025-01-20 02:35:00,11151.07,11151.07,11151.07
2025-01-20 02:40:00,11048.73,11048.73,11048.73
2025-01-20 02:45:00,11205.54,11205.54,11205.54
2025-01-20 02:50:00,11209.79,11209.79,11209.79
2025-01-20 02:55:00,11179.88,11179.88,11179.88
2025-01-20 03:00:00,11317.64,11317.64,11317.64
2025-01-20 03:05:00,11194.69,11194.69,11194.69
2025-01-20 03:10:00,11264.58,11264.58,11264.58
2025-01-20 03:15:00,11357.48,11357.48,11357.48
2025-01-20 03:20:00,11457.71,11457.71,11457.71
2025-01-20 03:25:00,11425.83,11425.83,11425.83
2025-01-20 03:30:00,11424.58,11424.58,11424.58
2025-01-20 03:35:00,11412.0,11412.0,11412.0
2025-01-20 03:40:00,11405.16,11405.16,11405.16
2025-01-20 03:45:00,11364.89,11364.89,11364.89
2025-01-20 03:50:00,11506.41,11506.41,11506.41
2025-01-20 03:55:00,11464.84,11464.84,11464.84
2025-01-20 04:00:00,11536.76,11536.76,11536.76
2025-01-20 04:05:00,11350.52,11350.52,11350.52
2025-01-20 04:10:00,11256.88,11256.88,11256.88
2025-01-20 04:15:00,11167.61,11167.61,11167.61
2025-01-20 04:20:00,11033.32,11033.32,11033.32
2025-01-20 04:25:00,11055.49,11055.49,11055.49
2025-01-20 04:30:00,10975.54,10975.54,10975.54
2025-01-20 04:35:00,10973.16,10973.16,10973.16
2025-01-20 04:40:00,10866.08,10866.08,10866.08
2025-01-20 04:45:00,10862.76,10862.76,10862.76
2025-01-20 04:50:00,10913.52,10913.52,10913.52
2025-01-20 04:55:00,10718.72,10718.72,10718.72
2025-01-20 05:00:00,10870.1,10870.1,10870.1
2025-01-20 05:05:00,10943.47,10943.47,10943.47
2025-01-20 05:10:00,10894.14,10894.14,10894.14
2025-01-20 05:15:00,10856.22,10856.22,10856.22
2025-01-20 05:20:00,10768.7,10768.7,10768.7
2025-01-20 05:25:00,10702.99,10702.99,10702.99
2025-01-20 05:30:00,10708.76,10708.76,10708.76
2025-01-20 05:35:00,10644.02,10644.02,10644.02
